Uuid,Void/Retire,Name,Concept Drug,,Strength,odoo_price,odoo_category,odoo_type,odoo_id,_version:1
195fc751-cb40-4e22-8ebe-c2aab0ad75e2,,ANGISPRAY Collutoire à 182/ 500 mg,HEXETIDINE/CHLORBUTANOL,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,0d7bfd6e-46cb-408b-a47b-0f6b8522f7ac,
6c13054e-062a-40c9-90d4-f0b68e694f45,,ANTADYS Comprimé pelliculé à 100 mg,FLURBIPROFEN,,,1400,bahmni_product.categ_saleable_drugs,Stockable Product,d34c223a-7e76-4128-a8ae-a896ef0b2610,
da6a72ab-914a-4ec3-b336-dda8e508a39b,,ANTIBIO SYNALAR Solution pour instillation auriculaire à,Fluocinolone/NEOMYCINE/POLYMYXIN,,,650,bahmni_product.categ_saleable_drugs,Stockable Product,a4adbfae-f76f-4a76-a58a-7b0380949404,
632b5fe3-8f31-4cbd-8ced-18c66ddf1f68,,ANTIDOL Comprimé à  500 mg,PARACETAMOL,,,350,bahmni_product.categ_saleable_drugs,Stockable Product,b8277f6d-bbe9-4a1e-8017-7b7dc7fdd7b8,
2abeecac-23f4-41a2-864c-e73896f5fc9c,,"ANTIHEMORROIDAL Pommade 25/ 3,5/ 15/ 10 mg",HYDROCORTISONE/NEOMYCINE/BENZ,,,1600,bahmni_product.categ_saleable_drugs,Stockable Product,a92e7e3c-3c61-4812-8c6b-815c925a2b4f,
023ceccf-e77d-43aa-be09-937da57c4e1d,,APAZIDE Gélule à 200 mg,NIFUROXAZIDE,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,7827d21f-690b-4d70-92ff-c54d6a21f3bf,
628ae8b6-517d-4f6d-b5df-f3d6e7d0a76b,,APAZIDE Suspension buvable à 4 %,NIFUROXAZIDE,,,850,bahmni_product.categ_saleable_drugs,Stockable Product,03a70eb9-07d8-4e2a-8465-284e9fc6c50c,
5d0d9c62-2e70-4521-999c-9306c5800ee4,,APROVEL Comprimé pelliculé  à 150 mg,IRBESARTAN,,,7800,bahmni_product.categ_saleable_drugs,Stockable Product,5fe3858b-ecf8-4b69-8ce7-ca29e004d098,
24e7eb3e-83ff-4c86-9435-a05875625d7e,,APROVEL Comprimé pelliculé à 300 mg,IRBESARTAN,,,8800,bahmni_product.categ_saleable_drugs,Stockable Product,c3331dae-4d1b-49dd-9d78-6a01f9f6e3ae,
4da024d3-dd4d-4e12-ad86-d6029cd15ac3,,ARBITEN Comprimé à 80 mg,VALSARTAN,,,5900,bahmni_product.categ_saleable_drugs,Stockable Product,37e76690-d74c-40f8-ac09-557ab1f05dfa,
fc03ef4c-49a1-4a97-9faa-fadcab5a1045,,ARBITEN Comprimé à 160 mg,VALSARTAN,,,8400,bahmni_product.categ_saleable_drugs,Stockable Product,b6bfcd03-cd62-4ee7-a1f1-8532f85572f3,
a2ef4213-1b98-4512-b227-016f5e93131e,,ARBITEN Comprimé à 320 mg,VALSARTAN,,,10000,bahmni_product.categ_saleable_drugs,Stockable Product,90fe3eb1-2460-48c8-9317-69ad2a2cab93,
2d0556c7-b846-4d3e-885e-080bdc9b84c1,,ARGINOTRI B Comprimé pelliculé à 250/ 100/ 20 mg,ARGININE/THIAMINE/PYRIDOXINE,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,affbf51d-209e-4542-9c4d-a5f6fefab65e,
aede2a2d-c8d0-4274-bbaa-0d1055c6ec67,,ARGYROL Collyre à 1 %,VITELINATE D'ARGENT,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,3e3ca604-460d-4ce7-909d-c3ce7a126e8c,
8be764d5-ed30-4d00-b06c-7bc10e7f9559,,ARSUAMOON Comprimé à 50/ 150 mg,ARTESUNATE/AMODIAQUINE,,,400,bahmni_product.categ_saleable_drugs,Stockable Product,0efe63ce-1f8f-4378-90b6-8f629e9247fa,
9c8dd6b1-74e0-46a2-bd12-4538a61e3e9c,,ARSUAMOON Comprimé à 50/ 150 mg,ARTESUNATE/AMODIAQUINE,,,600,bahmni_product.categ_saleable_drugs,Stockable Product,3367335d-2f35-468a-997f-64efa28c930c,
12374004-97d8-48c8-839e-105638a1e67e,,ARSUAMOON Comprimé à 50/ 150 mg,ARTESUNATE/AMODIAQUINE,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,53eb81d2-b566-41a1-a02d-bb92211cddb3,
b053fbe1-478a-4ebd-a7d4-a32ba67c08c3,,ARTANE Comprimé à 2 mg,TRIHEXIPHENIDYLE,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,8693c52e-f777-4a47-8411-8d6a3c348d73,
bf7a8f49-a1a2-4a02-b8d3-31b7aa18b068,,ARTANE Comprimé à 5 mg,TRIHEXIPHENIDYLE,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,fa976fb5-3541-4d2e-8fde-7811e4ac779c,
5646faa8-4b10-441b-88ea-8bbc23433e4f,,ARTEDIAM Sirop,ARTESUNATE/AMODIAQUINE,,,2300,bahmni_product.categ_saleable_drugs,Stockable Product,c2acdf18-c092-4392-a3b3-e58ec5255182,
bb215377-0209-4d1c-9985-98b4e808e731,,ARTEDIAM Comprimé à  200 mg,ARTESUNATE/AMODIAQUINE,,,2300,bahmni_product.categ_saleable_drugs,Stockable Product,788039ef-d61b-4572-a105-405275fdd349,
5a1b0a52-4a41-4254-b6b5-a50d18d5de86,,ARTENAM Solution injectable à  40 mg/ 2 ml,ARTEMETHER,,,2400,bahmni_product.categ_saleable_drugs,Stockable Product,143198ef-62a0-41aa-a483-12c5c30e771d,
409f2f77-78d1-46cd-b5d0-ca5da99e9919,,ARTENAM Solution injectable à 100 mg/ ml,ARTEMETHER,,,3850,bahmni_product.categ_saleable_drugs,Stockable Product,f55c0c62-1f98-40c4-89a6-51fe5bd20ed9,
d0915aea-4bb9-4a5c-8317-c4ac7681a81f,,ARTEQUIN Comprimé à 600/ 750 mg,ARTESUNATE/MEFLOQUINE,,,2000,bahmni_product.categ_saleable_drugs,Stockable Product,06ec7039-1f5e-4ece-8c0f-be1cb5093278,
43b6d828-a926-42f0-b18a-e5eaee5f8432,,ARTEQUIN Comprimé à 300/ 375 mg,ARTESUNATE/MEFLOQUINE,,,1600,bahmni_product.categ_saleable_drugs,Stockable Product,43cc2679-cf08-454f-aceb-8cc8798c772b,
5c7d6091-d86c-4e6f-a6eb-d6b118e6eb77,,ARTEQUIN Stick à   50/ 125 mg,ARTESUNATE/MEFLOQUINE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,89b3c04d-814b-4fdb-864f-613977e100fa,
7d824f92-667f-49a3-bd18-0a3a6e6c95df,,ARTESIANE Solution  injectable à 20 mg/ ml,ARTEMETHER,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,1cf16eb3-5473-4585-aab9-fdf6357f72b8,
4e1512ac-b281-46cd-9481-c1bf5cbd0192,,ARTESIANE Suppositoire à 40 mg,ARTEMETHER,,,1600,bahmni_product.categ_saleable_drugs,Stockable Product,6dd365e6-16e4-4d38-becd-ba5d4f3c78dc,
31b3badb-f426-422a-926c-cf49390be640,,ARTESIANE Solution injectable à 80 mg/ ml,ARTEMETHER,,,3500,bahmni_product.categ_saleable_drugs,Stockable Product,6b1927bd-91c4-48ef-a9c3-778dfda76ba8,
8b698e5f-e3cd-4f2e-bf90-530c1c361411,,ARTESUN Poudre  pour Solution injectable à 60 m,ARTESUNATE,,,600,bahmni_product.categ_saleable_drugs,Stockable Product,22b1f45a-3626-4b85-aeec-d02aa0336e07,
be026046-31d8-446e-abc7-61daf3fe119e,,ARTESUNATE/ AMODIAQUINE Comprimé à 100/ 270 mg,ARTESUNATE/AMODIAQUINE,,,25000,bahmni_product.categ_saleable_drugs,Stockable Product,46d837ab-eae7-458d-a4e5-b87d1a218770,
36f9ad36-7a81-46c9-8ea0-17ea0a253911,,ASAQ-DENK Comprimé à 100/ 270 mg,ARTESUNATE/AMODIAQUINE,,,1470,bahmni_product.categ_saleable_drugs,Stockable Product,fac3784d-d074-49fa-af20-234e7450db68,
7713f6bc-d665-4ec9-b754-3a9d0796e3f4,,ASCABIOL Solution pour usage externe à 10/ 2 g,BENZOATE DE BENZYL/SULFIRAM,,,1050,bahmni_product.categ_saleable_drugs,Stockable Product,e1d3fbb3-00d6-4f30-9ec1-058ebf9b97e3,
2bdffe84-2408-467d-85ec-fd21322f9637,,ASCABIOL LOTION Lotion à  2 g/ 10 g/10 g,SULFIRAME/BENZOATE DEBENZYLE/A,,,750,bahmni_product.categ_saleable_drugs,Stockable Product,2704150f-3c58-4fe1-bd4b-3ed9256a4167,
f972cc48-5ab3-49a6-b4e8-de04c5f0bef0,,ASCAL Poudre pour solution buvable à 100 m,CARBASALATE CALCIQUE,,,450,bahmni_product.categ_saleable_drugs,Stockable Product,d1e7a924-2af4-4130-925c-a461705697d0,
52fc5d2d-6081-41c1-9526-7803a9682e7c,,ASCAL Poudre pour solution buvable à 250 m,CARBASALATE CALCIQUE,,,550,bahmni_product.categ_saleable_drugs,Stockable Product,5467ef38-db82-486d-81e2-bcad7196bf74,
5b08856d-0395-41e8-8d38-21aad4af86ae,,ASCAL Poudre pour solution buvable à 500 m,CARBASALATE CALCIQUE,,,750,bahmni_product.categ_saleable_drugs,Stockable Product,4760b1f9-4ffe-4949-9dee-970b7c9c7f0c,
6da04e84-4de2-4ee3-956e-fb046be85add,,ASCAL Poudre pour solution buvable à 1000 m,CARBASALATE CALCIQUE,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,88dbfa19-8912-4c73-a80d-400594becebc,
1e02f0ec-33f4-484f-8347-0e19f4258b0f,,ASITAMOL Solution injectabla pour perfusion à 1,PROPACETAMOL,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,a63e5b11-ab51-4612-88cc-ba83a183f5fb,
9d308a06-a1e0-48c3-aa2b-26a268eb305b,,ASPEGIC VITAMINE C Poudre pour solution buvable à 500 m,ACIDE ACETYL SALICYLIQUE/ACIDE ASC,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,483728db-3899-4bdf-ad5d-ef30a0a09c68,
409ecf36-70c3-4061-a572-de27f8d9f42c,,ASPEGIC Poudre pour solution buvable à   100 m,ACETYL SALICYLIQUE DE  LYSINE,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,646889ca-603c-42a2-8eb6-d3b239578b0e,
6665b838-5668-42d3-8ca5-f7b4af8365b6,,ASPEGIC Poudre pour solution buvable à   250 m,ACETYL SALICYLIQUE DE  LYSINE,,,550,bahmni_product.categ_saleable_drugs,Stockable Product,9e7ca924-6186-40bd-9644-13978889f03c,
3937720e-f7f7-4485-aa9a-6ebd49f25922,,ASPEGIC Poudre pour solution buvable à  500 m,ACETYL SALICYLIQUE DE  LYSINE,,,670,bahmni_product.categ_saleable_drugs,Stockable Product,91f28b96-5cff-42c4-905f-aa0a6516dc02,
4f30c14c-811b-4e6f-9056-06f6f6927b05,,ASPEGIC Poudre pour solution buvable à  1000,ACETYL SALICYLIQUE DE  LYSINE,,,1380,bahmni_product.categ_saleable_drugs,Stockable Product,3ab7327f-fdaa-4e82-b894-982dccb97a28,
047570ab-cf52-4eee-b0ca-89de45a44135,,ASPEGIC Poudre pour solution  injectable à 1 g/,ACETYL SALICYLIQUE DE  LYSINE,,,2700,bahmni_product.categ_saleable_drugs,Stockable Product,126b6549-5e71-4087-9926-e0f6ebaf012f,
0f71743c-949e-44be-885b-29d6764edafa,,ASPEGIC Poudre  pour solution injectable à 500,ACETYL SALICYLATE DE  LYSINE,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,3fbe0673-0a8a-4477-837c-677c3451fb93,
1afef873-5145-45c5-b250-ad901643f803,,ASPIRINE Comprimé à 500 mg,ACIDE ACETYL SALICYLIQUE,,,400,bahmni_product.categ_saleable_drugs,Stockable Product,1bcf5daf-9998-49aa-bfbd-7aaff36892a2,
0ca240cb-b159-44eb-a99f-bdb33c9c66c4,,ASPIRINE UPSA Comprimé effervescent à 500 mg,ACIDE ACETYL SALICYLIQUE/ACIDE ASC,,,550,bahmni_product.categ_saleable_drugs,Stockable Product,eed6701b-29e2-49a7-9c1f-1d3b01a40103,
97869b40-c84c-4636-a383-4b6fa5f68c55,,ASPIRINE Comprimé à 500  mg,ACIDE ACETYL SALICYLIQUE,,,100,bahmni_product.categ_saleable_drugs,Stockable Product,a943aa66-e6b4-467f-b7a3-20e0ebe7c74d,
d073b84f-266c-4e40-a30d-c711d81b80e1,,ASTAPH Poudre pour suspension buvable à 125,FLUCLOXACILLINE,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,07cf74f4-a61d-492f-83b6-39f91b8a3371,
5cbffe83-58a4-4496-aa0e-1a892d44e15e,,ASTAPH Poudre pour suspension buvable à 250,FLUCLOXACILLINE,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,84e4357e-19b3-4c5d-961f-4680e0358f36,
24fc8ffd-10a3-44d7-81ad-f9ab4d20d371,,ASTAPH Gélule à  500 mg,FLUCLOXACILLINE,,,2300,bahmni_product.categ_saleable_drugs,Stockable Product,d057d95e-2199-40c6-be13-83e889425978,
62d30874-6058-4ef5-90ae-af70baf12ec6,,"ASUNATE DENK Comprimé à 100/ 250/ 12,5 mg",ARTESUNATE/SULFAMETHOXYPYRAMIN,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,bf67630b-8be5-479e-a0f8-0e1f8faf9050,
c259f7a9-0d70-4425-9b88-9f9ef252785b,,ASUNATE DENK Comprimé à 200/ 500/ 25 mg,ARTESUNATE/SULFAMETHOXYPYRAMIN,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,e41d5c74-d1da-4e82-afd1-6bb682ddf0cf,
11b65096-cfe3-4c07-985c-eecb1e281cf2,,ATACAND Comprimé  sécable  à 4 mg,CANDESARTAN,,,6200,bahmni_product.categ_saleable_drugs,Stockable Product,edc7c898-61da-4a56-8777-b097b26427d7,
779fe720-9452-4a66-9221-30fc9825dd95,,ATACAND Comprimé  sécable  à 8 mg,CANDESARTAN,,,7500,bahmni_product.categ_saleable_drugs,Stockable Product,83511287-00eb-4dde-b24c-9e0b9944dd55,
437cb5b1-fe01-4133-bc7c-22c955647d4b,,ATACAND Comprimé  sécable  à 16 mg,CANDESARTAN,,,7900,bahmni_product.categ_saleable_drugs,Stockable Product,5379c05b-e396-4073-b713-2e4cdb3d47b2,
48acba73-7a81-4b75-b200-454f14a0afcd,,ATARAX Ampoule injectable à 100 mg/2 ml,HYDROXIZINE,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,fcb9b8fc-6739-4748-ba20-e4601bdd3c04,
cfbf9be5-24cc-4666-a147-79356e71f3a6,,ATARAX Sirop à 30 mg/5 ml,HYDROXYZINE,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,d087ce6c-29e4-4eb0-9d39-0205ad23ac12,
bb601b55-b689-45f3-928c-be6c972aead4,,ATARAX Comprimé  à 25 mg,HYDROXYZINE,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,34459fad-3e2a-4c0c-98ab-eb54020dd9a1,
6a007495-5727-440e-91d6-2b76b6ef973b,,ATARAX Comprimé à 100 mg,HYDROXYZINE,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,585aeb85-3b6b-455d-b82a-ef8558da3a45,
75753fb4-0c38-4b07-b5dc-a224294b8be6,,ATENOLOL DENK Comprimé à  50 mg,ATENOLOL,,,5000,bahmni_product.categ_saleable_drugs,Stockable Product,6ffccc0c-3758-4a5d-b038-2252d8f4db8b,
23b8ddb8-ec42-4df0-9d61-5c7e7d78c1b2,,ATENOR Comprimé à 100 mg,ATENOLOL,,,640,bahmni_product.categ_saleable_drugs,Stockable Product,f78dcacb-380e-4fee-b72e-19f8219bf9c6,
65318ae3-336b-4ae2-a0ff-0277bb7ffc6d,,ATENOR Comprimé à 100 mg,ATENOLOL,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,8821f979-1f66-45bc-a3d4-cd651de15b1e,
44f25aa2-3a48-401d-8ae1-9c880ec1ffae,,ATENOR Comprimé à 100 mg,ATENOLOL,,,2100,bahmni_product.categ_saleable_drugs,Stockable Product,d58284f9-6501-45f6-9aec-793504cc6f17,
834d1310-ee5c-4b71-b9ec-3689ed5a2c39,,ATOR 10 Comprimé à 10 mg,ATORVASTATINE,,,7000,bahmni_product.categ_saleable_drugs,Stockable Product,8fadce67-8881-4470-8553-41ab61ffbcda,
10253050-2984-498a-b4ee-362841a600ea,,ATORVAST Comprimé pelliculé à 20 mg,ATORVASTATINE,,,4700,bahmni_product.categ_saleable_drugs,Stockable Product,5af0aacc-6cf6-4edb-9ed4-7fa1cdb5d1da,
9adc0068-1064-4ed9-8634-883296c62dbc,,ATORVEX Comprimé à 10 mg,ATORVASTATINE,,,4300,bahmni_product.categ_saleable_drugs,Stockable Product,e3bd6760-7aeb-4245-a13f-094795edbbf7,
28e62bfb-c91b-4263-a422-6344f08a91f9,,ATORVEX Comprimé à 40 mg,ATORVASTATINE,,,7900,bahmni_product.categ_saleable_drugs,Stockable Product,3ef775eb-af2a-43f2-8212-a8d59e02e61f,
98828d78-c51e-4250-81aa-e61c70b4a152,,"ATROPINE Collyre à 0,3 %",ATROPINE,,,400,bahmni_product.categ_saleable_drugs,Stockable Product,20776670-79c4-4986-80ca-bb09d2017f87,
ef8cef87-7c09-4a46-9cbc-1c06f9432662,,ATROPINE Collyre à 1 %,ATROPINE,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,745edfcd-cbeb-41f9-9f0f-17b25ea21eea,
2d08add2-6e30-41c1-816a-93a27cabc5e1,,ATROPINE Solution injectable à 1 %,ATROPINE,,,3000,bahmni_product.categ_saleable_drugs,Stockable Product,37c81141-7445-44fd-b572-e980b3d22a2e,
405d6f89-c919-4319-a2bf-ba57ac6b888a,,ATURGYL Solution pour  pulvérisation nasale,OXYMETAZOLINE,,,600,bahmni_product.categ_saleable_drugs,Stockable Product,e9196f4a-24b1-433e-92f3-792eb6ece0e2,
8b5c0d3a-4143-4fc5-afff-8841f8a1dd78,,AUGMENTIN Poudre pour suspension buvable à 100,AMOXICILLINE/ACIDE CLAVULANIQUE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,5b2a03d7-894b-483a-8069-78a55f55e3c3,
4e987f43-baac-4436-90ee-6977821e3e99,,AUGMENTIN Poudre pour suspension buvable à 100,AMOXICILLINE/ACIDE CLAVULANIQUE,,,2000,bahmni_product.categ_saleable_drugs,Stockable Product,fda875a2-6d14-4cff-b694-3c715b443a02,
b8be6202-9834-47db-ad0a-8914a9d24896,,AUGMENTIN Poudre pour solution injectable 1 g,AMOXICILLINE/ACIDE CLAVULANIQUE,,,1600,bahmni_product.categ_saleable_drugs,Stockable Product,84daef49-fd43-4096-8378-60563216df38,
2d5c6a11-c9ea-48cb-b6e7-8e80399958cd,,"AUGMENTIN Comprimé à 500/ 62,5 mg",AMOXICILLINE/ACIDE CLAVULANIQUE,,,2400,bahmni_product.categ_saleable_drugs,Stockable Product,77d40efa-c40e-429a-a1cf-5ea36bd173ee,
c954f133-fb8e-47c9-8824-dd8eb829989c,,AUGMENTIN Poudre pour suspension buvable à 1 g/,AMOXICILLINE/ACIDE CLAVULANIQUE,,,3200,bahmni_product.categ_saleable_drugs,Stockable Product,ce0d7571-239b-4a28-8ada-f00da4f67317,
bcea291c-b036-435b-a546-ad329264f812,,AVLOCARDYL Comprimé  sécable  à 40 mg,PROPRANOLOL,,,1270,bahmni_product.categ_saleable_drugs,Stockable Product,fc7fb46b-8b5b-483a-b8c8-c0077587fad4,
ba2ae285-86fa-4229-b8c8-749bb6078a06,,AVLOCARDYL LP Gélule LP à 160 mg,PROPRANOLOL,,,3100,bahmni_product.categ_saleable_drugs,Stockable Product,c2babbea-19c1-4373-a745-9f88cf01d30a,
f50a388b-a5ff-4787-b625-5e6da39029c8,,AXIMEB Comprimé à 500 mg,MEBENDAZOLE,,,400,bahmni_product.categ_saleable_drugs,Stockable Product,f136f6d8-b49e-492e-8b78-ad37b5bec021,
83aaf90f-89cc-4702-92de-dcce7e91f2f7,,AZANTAC Comprimé effervescent à 75 mg,RANITIDINE,,,1370,bahmni_product.categ_saleable_drugs,Stockable Product,c7b2c79d-fb1b-4031-bb4a-3a002c60f747,
5549d716-4f45-4222-bdde-e74045e02d12,,AZANTAC Comprimé effervescent à 150 mg,RANITIDINE,,,3150,bahmni_product.categ_saleable_drugs,Stockable Product,dd4f74a8-f2bd-4826-8840-5059c9545135,
784d1a3f-5d7e-487b-824e-0d98290235ec,,AZANTAC Solution  injectable à 50 mg/ 2 ml,RANITIDINE,,,2500,bahmni_product.categ_saleable_drugs,Stockable Product,9d9d68e4-75fb-4dfe-ae93-879bc84bcabf,
6795343c-3fba-4d62-9f1f-29a0736f6c05,,AZITHROMYCINE250 Comprimé à 250 mg,AZITHROMYCINE,,,2700,bahmni_product.categ_saleable_drugs,Stockable Product,8214d450-1416-4c6e-b3e9-9b75e56f349b,
ec01c9b9-69e1-4462-8897-8c7d2562d874,,AZIX Comprimé à 500 mg,AZIYTHROMICINE,,,3000,bahmni_product.categ_saleable_drugs,Stockable Product,8fa194c4-099d-41fa-a24f-440d579ff1b6,
b242b565-ec4d-46bd-a847-595554d0c903,,AZOPT Collyre à 10 mg/ ml,BRINZOLAMIDE,,,5000,bahmni_product.categ_saleable_drugs,Stockable Product,781c1b42-56e6-47d1-a348-c5ccb804de71,
6e9344ad-b823-46de-95fc-3155c44f7995,,AZYTER Collyre à 15 mg,AZITHROMYCINE DIHYDRATE,,,2500,bahmni_product.categ_saleable_drugs,Stockable Product,b41a619f-f4c4-4c21-b2ef-3b45fb3d176e,
60e10d70-3f0c-4873-a28e-51ea898ed8ba,,B-50 FORTE Comprimé à 29 mg,COMPLEXE VITAMINIQUE  B,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,e940b322-277f-4945-8da5-8df0104babe2,
f8256106-0185-465e-89ed-e866be864ab8,,BACICOLLINE Poudre  à 50 000 UI/ 25 MUI/ 1 g et sol,BACITRACINE/COLISTINE/HYDROCORTI,,,970,bahmni_product.categ_saleable_drugs,Stockable Product,6e6b7fdc-151f-48e7-a3f1-022db9d6464f,
ed2945f3-3850-4c60-beeb-da41af2f1421,,BACQURE Poudre pour solution injectable à 500,IMIPENEME,,,4100,bahmni_product.categ_saleable_drugs,Stockable Product,fa6d920e-fe63-420b-a6dc-8a97fe6a66e1,
0e7f1ec0-e108-4129-93aa-6158f3601b80,,BACTIFLOX Comprimé à 750 mg,CIPROFLOXACINE,,,3600,bahmni_product.categ_saleable_drugs,Stockable Product,ab5800aa-ab33-4e5b-ab73-a2384aabef49,
41900eb0-f8c4-4178-ba2a-20764a87c5a9,,BACTOPOUMON Suspension buvable à 200/40 mg,SULFAMETHOXAZOLE/TRIMETHOPRIME,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,f057824f-a6d4-4bff-a7c8-ea0978a8f023,
4b674f05-9a7c-454c-9d31-6bc43e6ac8e4,,BACTOX Poudre pour suspension buvable à 125,AMOXICILLINE,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,68085510-8f30-4021-9dee-f77c27c4ffd5,
5429d988-5e36-4f99-bb1d-87cb0da16ae6,,BACTOX Poudre pour suspension buvable à 250,AMOXICILLINE,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,460cb844-08aa-4f3b-bd5f-15aceef9b7ba,
5f2c0d82-f1fe-4f7b-9956-cc88f3276443,,BACTOX Poudre pour suspension buvable à 500,AMOXICILLINE,,,1350,bahmni_product.categ_saleable_drugs,Stockable Product,e6785767-15e0-4d2c-9189-85a7a84f8ddf,
96f72a3b-1807-483d-8a90-f3a3c6e99b01,,BACTRIM Comprimé à 400 mg/ 80 mg,SULFAMETHOXAZOLE/TRIMETHOPRIM,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,de754213-7aa3-4049-8ac1-316e57de73a5,
b444ff06-e58b-4295-acbb-0205ecb69045,,BACTRIM Suspension buvable à 200/ 40 mg,SULFAMETHOXAZOLE/TRIMETHOPRIM,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,a3a89c53-4217-4189-bb47-e31e07e927c0,
e1a583ec-2c21-4b90-a23f-1952a886ee72,,BACTRIM FORTE Comprimé à 800 mg/ 160 mg,SULFAMETHOXAZOLE/TRIMETHOPRIM,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,431ec479-b4d6-4b3d-8e87-dac9cb103bea,
cdd9a307-be35-4753-877a-81c107785bf8,,BACTRIMOX Sirop à 240 mg,COTRIMOXAZOLE,,,250,bahmni_product.categ_saleable_drugs,Stockable Product,78065656-d867-4a73-999e-1a9ab051aa90,
935a6445-0ee2-4a1e-85ea-54f8fc1aa05b,,BACTROBAN Pommade nasale à 2 %,MUPIROCINE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,0bee6df6-f7cc-4842-a4f5-ae1a936952ee,
b5e37f54-2c8a-4af9-86d0-e53b823d7247,,"BACTYL Collyre à  0,25 %",BROMURE DE CETHEXONIUM,,,600,bahmni_product.categ_saleable_drugs,Stockable Product,f9cc178a-33e2-4eec-8143-174f382f7bcd,
8b92473a-9f8d-4987-a1d9-2211509a429b,,BANEOCIN Pommade,BACITRACINE/NEOMYCINE,,,770,bahmni_product.categ_saleable_drugs,Stockable Product,1573180f-c96c-4d4a-8bd9-e74e20d1b2fc,
8e245b3a-4bfc-4dd9-b2c6-6e8e2b279d44,,BANEOCIN Poudre  pour usage externe,BACITRACINE/NEOMYCINE,,,700,bahmni_product.categ_saleable_drugs,Stockable Product,f1afd505-50b9-4f63-a86d-b941ef626d02,
33b2a012-1513-484a-9f90-58a32a0a2903,,"BARACLUDE Solution buvable à  0,05 mg/ ml",ANTECAVIR,,,147000,bahmni_product.categ_saleable_drugs,Stockable Product,cbe05a0f-a17d-42c6-a7e5-33758aacda2e,
91953ba0-3d38-4930-82ee-d24005e676ee,,"BARACLUDE Comprimé  à 0,5 mg",ANTECAVIR,,,209000,bahmni_product.categ_saleable_drugs,Stockable Product,7a61d2cb-fc69-487b-ac5f-86cdbf800056,
a43dba95-43c0-4043-ad36-7ec5557aaba6,,BARACLUDE Comprimé à 1 mg,ANTECAVIR,,,209000,bahmni_product.categ_saleable_drugs,Stockable Product,33631418-986a-493d-9eb8-9864dc9d6c3e,
eef27847-e2e6-45e0-9425-500e448e93a0,,BAUME BENGUE Pommade à 10 g/ 18 g,SALICYLATE/MENTHOL,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,bd9dcbf8-de84-44ee-a67d-5c43bb5b7004,
314e34f7-09fa-4762-941e-ac6dfc9878c7,,BAUME SAINT BERNARD Crème  dermique,SALICYLATE D'AMYLE/CAMPHRE,,,580,bahmni_product.categ_saleable_drugs,Stockable Product,b4b0c8d7-2a39-49ee-9fd9-61ff742b9b2f,
ce188628-c0e7-41fa-84e6-d937d2a123c5,,BAUME SAINT BERNARD Crème  dermique,SALICYLATE D'AMYLE/CAMPHRE,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,c76469bd-6037-450f-b74c-fef1d0e31914,
fcef1cdf-f18a-4ef8-a4d1-708970f31e11,,BAXIM Soution injectable à 1 g,CEFOTAXIM,,,700,bahmni_product.categ_saleable_drugs,Stockable Product,32f1de9a-0608-4e20-9fa5-ea164272f400,
e0eb6aea-a68a-4b0c-8331-d1abd9dfd6c9,,BECOTIDE Solution pour inhalation à 250  µg,BECLOMETHAZONE,,,10000,bahmni_product.categ_saleable_drugs,Stockable Product,f811f747-d079-4283-94a7-417e668a74be,
