Uuid,Void/Retire,Short name:en,Fully specified name:en,Short name:fr,Fully specified name:fr,Data class,Data Type,_version:1,_order:500
1f8ba86e-b1c0-44d8-a8f6-3413e6b94770,,ROXITHROMYCINE,ROXITHROMYCINE,ROXITHROMYCINE,ROXITHROMYCINE,Drug,N/A,,
9b5f7059-532e-41fa-b23f-ea0e5f1cdbcd,,PÉFLOXACINE,PÉFLOXACINE,PÉFLOXACINE,PÉFLOXACINE,Drug,N/A,,
db79546a-d3ee-4c45-881f-4cfe366db17a,,ECONAZOLE                                                   ,ECONAZOLE                                                   ,ECONAZOLE                                                   ,ECONAZOLE                                                   ,Drug,N/A,,
2db06805-0573-4163-97b2-53bae6690666,,PARACETAMOL / PHÉNYLEPHRINE / CHLOR,PARACETAMOL / PHÉNYLEPHRINE / CHLOR,PARACETAMOL / PHÉNYLEPHRINE / CHLOR,PARACETAMOL / PHÉNYLEPHRINE / CHLOR,Drug,N/A,,
efbd4413-98c4-4248-afd9-0b2557694116,,PROMÉTHAZINE                                           ,PROMÉTHAZINE                                           ,PROMÉTHAZINE                                           ,PROMÉTHAZINE                                           ,Drug,N/A,,
5a91b24e-103f-4df7-8e92-af2891328089,,CEFTRIAXONE / LIDOCAINE                      ,CEFTRIAXONE / LIDOCAINE                      ,CEFTRIAXONE / LIDOCAINE                      ,CEFTRIAXONE / LIDOCAINE                      ,Drug,N/A,,
ce4fabff-5b19-4a75-a590-e1a82712db89,,CIPROFLOXACINE                                         ,CIPROFLOXACINE                                         ,CIPROFLOXACINE                                         ,CIPROFLOXACINE                                         ,Drug,N/A,,
616bfb00-f3a8-40bb-b0ed-8471c99a4235,,OMEPRAZOLE                                               ,OMEPRAZOLE                                               ,OMEPRAZOLE                                               ,OMEPRAZOLE                                               ,Drug,N/A,,
4a5eb0bd-2b2d-49f1-ad92-f435c72e0a22,,CLOXACILLINE                                               ,CLOXACILLINE                                               ,CLOXACILLINE                                               ,CLOXACILLINE                                               ,Drug,N/A,,
67efcb20-a76a-4fb4-bd75-7669013209f2,,ERYTHROMYCINE STEARATE                       ,ERYTHROMYCINE STEARATE                       ,ERYTHROMYCINE STEARATE                       ,ERYTHROMYCINE STEARATE                       ,Drug,N/A,,
ab350954-3be5-414c-854b-5bd42e7fe9cc,,GENTAMICINE                                               ,GENTAMICINE                                               ,GENTAMICINE                                               ,GENTAMICINE                                               ,Drug,N/A,,
aaeeb275-6d67-49e1-9559-e1468fa85263,,HYDROCORTISONE SODIUM SUCCINATE ,HYDROCORTISONE SODIUM SUCCINATE ,HYDROCORTISONE SODIUM SUCCINATE ,HYDROCORTISONE SODIUM SUCCINATE ,Drug,N/A,,
38db81a9-3a41-4295-bb1f-12b1e8b657c7,,VIT B COMPLEX                                             ,VIT B COMPLEX                                             ,VIT B COMPLEX                                             ,VIT B COMPLEX                                             ,Drug,N/A,,
a7acd775-3960-4e35-bec2-091631c88eb7,,QUININE DICHLORHYDRATE                       ,QUININE DICHLORHYDRATE                       ,QUININE DICHLORHYDRATE                       ,QUININE DICHLORHYDRATE                       ,Drug,N/A,,
11b1942d-de91-40a5-a6cb-d93998f314d6,,PHOSPHATE D'ALUMINIUM                       ,PHOSPHATE D'ALUMINIUM                       ,PHOSPHATE D'ALUMINIUM                       ,PHOSPHATE D'ALUMINIUM                       ,Drug,N/A,,
8559cc46-995c-4b6a-9923-cdee5f39b9ae,,MÉTHYLÈNECYCLINE                                    ,MÉTHYLÈNECYCLINE                                    ,MÉTHYLÈNECYCLINE                                    ,MÉTHYLÈNECYCLINE                                    ,Drug,N/A,,
17d7ecfb-5d2a-423a-a682-d3b1531db83c,,PILOCARPINE                                                ,PILOCARPINE                                                ,PILOCARPINE                                                ,PILOCARPINE                                                ,Drug,N/A,,
ac4d3b99-a79a-4e48-8ac5-f5cac6cb768d,,PIPOTIAZINE                                                  ,PIPOTIAZINE                                                  ,PIPOTIAZINE                                                  ,PIPOTIAZINE                                                  ,Drug,N/A,,
593f8aa1-6a99-4347-8228-a8d114c9bdcd,,PIPOTIAZINE                                                 ,PIPOTIAZINE                                                 ,PIPOTIAZINE                                                 ,PIPOTIAZINE                                                 ,Drug,N/A,,
3cc05c5c-15d7-45ba-9481-ab15ef8ac860,,ACIDE PIPÉMIDIQUE                                    ,ACIDE PIPÉMIDIQUE                                    ,ACIDE PIPÉMIDIQUE                                    ,ACIDE PIPÉMIDIQUE                                    ,Drug,N/A,,
8667e1bf-f095-4bba-84fb-5bc896450252,,PIROXICAM                                                    ,PIROXICAM                                                    ,PIROXICAM                                                    ,PIROXICAM                                                    ,Drug,N/A,,
e5b13310-af0c-43d6-9bb6-1ac69b823f3b,,PIROXICAM                                                     ,PIROXICAM                                                     ,PIROXICAM                                                     ,PIROXICAM                                                     ,Drug,N/A,,
c38f4189-db70-49dd-a05c-293a5b869838,,PIVALATE DE TIXOCORTOL                          ,PIVALATE DE TIXOCORTOL                          ,PIVALATE DE TIXOCORTOL                          ,PIVALATE DE TIXOCORTOL                          ,Drug,N/A,,
9a999115-c94e-4fa6-9629-c5b431c77b18,,ARTÉSUNATE                                                 ,ARTÉSUNATE                                                 ,ARTÉSUNATE                                                 ,ARTÉSUNATE                                                 ,Drug,N/A,,
b2e021fd-b654-42a8-b71e-adb3ab9a5eb4,,DEXCHLORPHÉNIRAMINE                           ,DEXCHLORPHÉNIRAMINE                           ,DEXCHLORPHÉNIRAMINE                           ,DEXCHLORPHÉNIRAMINE                           ,Drug,N/A,,
6aa15340-2f12-43be-9649-013fe90ddb96,,DEXAMÉTHASONE / NÉOMYCINE / POLY ,DEXAMÉTHASONE / NÉOMYCINE / POLY ,DEXAMÉTHASONE / NÉOMYCINE / POLY ,DEXAMÉTHASONE / NÉOMYCINE / POLY ,Drug,N/A,,
51501294-784d-49d1-834b-2cebb8f4f02a,,NÉOMYCINE/POLYMYXINE/NYSTATINE    ,NÉOMYCINE/POLYMYXINE/NYSTATINE    ,NÉOMYCINE/POLYMYXINE/NYSTATINE    ,NÉOMYCINE/POLYMYXINE/NYSTATINE    ,Drug,N/A,,
7dfcf33b-7404-490d-986b-716a5b5d22eb,,ACIDE MÉFÉNAMIQUE                                ,ACIDE MÉFÉNAMIQUE                                ,ACIDE MÉFÉNAMIQUE                                ,ACIDE MÉFÉNAMIQUE                                ,Drug,N/A,,
faf0de88-efa7-4cdf-a0ef-1bea6c6d248b,,ACIDE MÉFENAMIQUE,ACIDE MÉFENAMIQUE,ACIDE MÉFENAMIQUE,ACIDE MÉFENAMIQUE,Drug,N/A,,
9f3b5c67-2157-41fb-b09f-d859dd4e0ce5,,ACIDE MÉFÉNAMIQUE,ACIDE MÉFÉNAMIQUE,ACIDE MÉFÉNAMIQUE,ACIDE MÉFÉNAMIQUE,Drug,N/A,,
ac193a86-9966-400b-8993-feee54a7b15f,,ACÉTONIDE DE TRIAMCINOLON / NÉOM,ACÉTONIDE DE TRIAMCINOLON / NÉOM,ACÉTONIDE DE TRIAMCINOLON / NÉOM,ACÉTONIDE DE TRIAMCINOLON / NÉOM,Drug,N/A,,
0aaf7c86-2c4e-4f9e-92bd-99d537018bda,,LÉVONORGESTREL,LÉVONORGESTREL,LÉVONORGESTREL,LÉVONORGESTREL,Drug,N/A,,
fe17e90b-8e0e-4671-b974-a184d9fcf377,,ASPARTATE D'ARGININE,ASPARTATE D'ARGININE,ASPARTATE D'ARGININE,ASPARTATE D'ARGININE,Drug,N/A,,
9a1d64e8-b8ca-4ef4-8270-29ef414fa029,,ATENOLOL / NIFÉDIPINE,ATENOLOL / NIFÉDIPINE,ATENOLOL / NIFÉDIPINE,ATENOLOL / NIFÉDIPINE,Drug,N/A,,
c8b033a7-c876-4359-88a4-2d4e3a99d5a4,,ATENOLOL / NIFEDIPINE,ATENOLOL / NIFEDIPINE,ATENOLOL / NIFEDIPINE,ATENOLOL / NIFEDIPINE,Drug,N/A,,
a20f6d36-f572-4c2e-a926-f88c4d4f3107,,DICLOFENAC SODIQUE,DICLOFENAC SODIQUE,DICLOFENAC SODIQUE,DICLOFENAC SODIQUE,Drug,N/A,,
42655964-c9ce-4ef2-a941-18080d5556f6,,MÉQUITAZINE,MÉQUITAZINE,MÉQUITAZINE,MÉQUITAZINE,Drug,N/A,,
8b2ebcc3-fdbf-45f0-b8af-445a19f78eec,,NORETHISTERONE,NORETHISTERONE,NORETHISTERONE,NORETHISTERONE,Drug,N/A,,
4d0dc085-d2de-4eca-93d3-e0de0f691049,,MÉTOCLOPRAMIDE,MÉTOCLOPRAMIDE,MÉTOCLOPRAMIDE,MÉTOCLOPRAMIDE,Drug,N/A,,
11324e0e-62b0-491c-b84e-dbeab96c4d26,,"VIT B1, B6, B12","VIT B1, B6, B12","VIT B1, B6, B12","VIT B1, B6, B12",Drug,N/A,,
14f41576-5fed-4c88-86a4-bae133470370,,HYDROXYPROGESTERONE,HYDROXYPROGESTERONE,HYDROXYPROGESTERONE,HYDROXYPROGESTERONE,Drug,N/A,,
808e0560-407e-4778-9e7e-cae39b6e1a55,,PROGESTÉRONE,PROGESTÉRONE,PROGESTÉRONE,PROGESTÉRONE,Drug,N/A,,
d4dfdc6e-5250-4263-bf3e-2e4f6fb889a5,,BENZODODECINIUM / POLYSORBATE,BENZODODECINIUM / POLYSORBATE,BENZODODECINIUM / POLYSORBATE,BENZODODECINIUM / POLYSORBATE,Drug,N/A,,
24976dc9-ceb9-4d74-a1e2-4d087fe7eea8,,BUDÉSONIDE,BUDÉSONIDE,BUDÉSONIDE,BUDÉSONIDE,Drug,N/A,,
a0a325ae-0488-44d7-b396-895191beec42,,BUDÉSONIDE                                                 ,BUDÉSONIDE                                                 ,BUDÉSONIDE                                                 ,BUDÉSONIDE                                                 ,Drug,N/A,,
103c8733-c62a-49be-83f4-d89ccb8f4536,,ALLOPURINOL                                               ,ALLOPURINOL                                               ,ALLOPURINOL                                               ,ALLOPURINOL                                               ,Drug,N/A,,
f6fa26a5-38a4-4dd2-a715-6f532a637cdb,,SENOSIDE CALCIQUE                                   ,SENOSIDE CALCIQUE                                   ,SENOSIDE CALCIQUE                                   ,SENOSIDE CALCIQUE                                   ,Drug,N/A,,
f3b66c75-79c2-45f3-9f38-c459a50b3085,,LANZOPRAZOLE / AMOXICILLINE / CLARIT ,LANZOPRAZOLE / AMOXICILLINE / CLARIT ,LANZOPRAZOLE / AMOXICILLINE / CLARIT ,LANZOPRAZOLE / AMOXICILLINE / CLARIT ,Drug,N/A,,
58d633e4-ef74-44f2-832d-e3fd9d490a82,,PRISTINAMYCINE                                          ,PRISTINAMYCINE                                          ,PRISTINAMYCINE                                          ,PRISTINAMYCINE                                          ,Drug,N/A,,
750f8e88-00f3-4289-a7e8-bb303dff82ae,,PYRANTEL                                                      ,PYRANTEL                                                      ,PYRANTEL                                                      ,PYRANTEL                                                      ,Drug,N/A,,
0acf5054-a584-43a7-ac6b-ec6548e86e8a,,GLUCONATE DE QUININECHLORHYDRAT ,GLUCONATE DE QUININECHLORHYDRAT ,GLUCONATE DE QUININECHLORHYDRAT ,GLUCONATE DE QUININECHLORHYDRAT ,Drug,N/A,,
b558bd6e-9e22-4551-8dcc-6cdf39289106,,CHLORHYDRATE DE QUININE                     ,CHLORHYDRATE DE QUININE                     ,CHLORHYDRATE DE QUININE                     ,CHLORHYDRATE DE QUININE                     ,Drug,N/A,,
a061c889-e027-45a9-a215-b9b632951d08,,FER / VIT B12                                                ,FER / VIT B12                                                ,FER / VIT B12                                                ,FER / VIT B12                                                ,Drug,N/A,,
fb06503e-5454-4370-8b83-4f20f66b1e8a,,ACECLOFENAC                                              ,ACECLOFENAC                                              ,ACECLOFENAC                                              ,ACECLOFENAC                                              ,Drug,N/A,,
c088bd52-9c2a-4d75-92b2-2816f2a6c9fc,,OXYMETAZOLINE                                         ,OXYMETAZOLINE                                         ,OXYMETAZOLINE                                         ,OXYMETAZOLINE                                         ,Drug,N/A,,
bdedeadb-348d-4f6f-b773-0662689cf30f,,BENZATHINE BENZYL PENICILLINE            ,BENZATHINE BENZYL PENICILLINE            ,BENZATHINE BENZYL PENICILLINE            ,BENZATHINE BENZYL PENICILLINE            ,Drug,N/A,,
c2b7a91c-96b8-4f91-8542-ece251ed3e0d,,PIROXICAM                                                   ,PIROXICAM                                                   ,PIROXICAM                                                   ,PIROXICAM                                                   ,Drug,N/A,,
7613e74c-834f-489a-80b8-d32a7133a975,,ACIDES AMINES                                            ,ACIDES AMINES                                            ,ACIDES AMINES                                            ,ACIDES AMINES                                            ,Drug,N/A,,
c1b6665f-f565-45cb-a752-f63a5c84467b,,ETOFENAMATE                                             ,ETOFENAMATE                                             ,ETOFENAMATE                                             ,ETOFENAMATE                                             ,Drug,N/A,,
f390d329-edbe-46ad-aae5-801b00c8190e,,PROMETHAZINECARBOCYSTEINE              ,PROMETHAZINECARBOCYSTEINE              ,PROMETHAZINECARBOCYSTEINE              ,PROMETHAZINECARBOCYSTEINE              ,Drug,N/A,,
6125adc7-1a13-4c64-a5ec-c107139589d9,,PHOLCODINE                                                ,PHOLCODINE                                                ,PHOLCODINE                                                ,PHOLCODINE                                                ,Drug,N/A,,
11ff8391-9edd-46fc-8295-a70aa4af32f8,,PHOLCODINE                                                 ,PHOLCODINE                                                 ,PHOLCODINE                                                 ,PHOLCODINE                                                 ,Drug,N/A,,
8e1715ea-0dd1-4859-8818-ac4bf6128e10,,CARBOCISTEINE                                            ,CARBOCISTEINE                                            ,CARBOCISTEINE                                            ,CARBOCISTEINE                                            ,Drug,N/A,,
8a6eb2f3-6ecc-433c-bf7d-4f7d7acd9807,,PARACETAMOL/PSEUDOÉPHÉDRINE        ,PARACETAMOL/PSEUDOÉPHÉDRINE        ,PARACETAMOL/PSEUDOÉPHÉDRINE        ,PARACETAMOL/PSEUDOÉPHÉDRINE        ,Drug,N/A,,
d878bfb4-c2f4-447d-98ea-c02c21b191e8,,BUDÉSONIDE                                               ,BUDÉSONIDE                                               ,BUDÉSONIDE                                               ,BUDÉSONIDE                                               ,Drug,N/A,,
a7b40681-8325-4ebf-891d-34559160326f,,PARACETAMOL / MALEAE DE CHLORPHE ,PARACETAMOL / MALEAE DE CHLORPHE ,PARACETAMOL / MALEAE DE CHLORPHE ,PARACETAMOL / MALEAE DE CHLORPHE ,Drug,N/A,,
9f05dbe3-9e75-4f06-89b5-aa5fb9ce3fd3,,PARACETAMOL / PSEUDOEPHÉDRINE / CH,PARACETAMOL / PSEUDOEPHÉDRINE / CH,PARACETAMOL / PSEUDOEPHÉDRINE / CH,PARACETAMOL / PSEUDOEPHÉDRINE / CH,Drug,N/A,,
db5f3b8d-4ba0-4dfd-bb9f-829eaea1d961,,PARACETAMOL / PSEUDOEPHEDRINE      ,PARACETAMOL / PSEUDOEPHEDRINE      ,PARACETAMOL / PSEUDOEPHEDRINE      ,PARACETAMOL / PSEUDOEPHEDRINE      ,Drug,N/A,,
7666e15f-781e-4a2c-9ae2-436f340ff29b,,PRIFINIUM BROMURE                                 ,PRIFINIUM BROMURE                                 ,PRIFINIUM BROMURE                                 ,PRIFINIUM BROMURE                                 ,Drug,N/A,,
0fead954-c410-487e-8c01-c23eea244f5f,,TRYPSINE / RIBONUCLEASE / CHIMOTRYPS,TRYPSINE / RIBONUCLEASE / CHIMOTRYPS,TRYPSINE / RIBONUCLEASE / CHIMOTRYPS,TRYPSINE / RIBONUCLEASE / CHIMOTRYPS,Drug,N/A,,
9ce31f41-9f9b-476d-8931-38a2a39940c0,,RIFAMYCINE                                                  ,RIFAMYCINE                                                  ,RIFAMYCINE                                                  ,RIFAMYCINE                                                  ,Drug,N/A,,
ff53d650-4ab3-42be-80a2-96889f1bb058,,RIPATADINE                                                   ,RIPATADINE                                                   ,RIPATADINE                                                   ,RIPATADINE                                                   ,Drug,N/A,,
b14f3e44-8ef8-483c-8feb-045075667c4e,,RISPERIDONE                                                ,RISPERIDONE                                                ,RISPERIDONE                                                ,RISPERIDONE                                                ,Drug,N/A,,
9edc54d2-c964-40e3-9e56-0ff1d9b00088,,DINITRATE D'ISOSORBIDE                           ,DINITRATE D'ISOSORBIDE                           ,DINITRATE D'ISOSORBIDE                           ,DINITRATE D'ISOSORBIDE                           ,Drug,N/A,,
78fc30d3-bbdd-4eb3-9976-1d034e79f91d,,OXYDE D'ALUMINIUM HYDRATE               ,OXYDE D'ALUMINIUM HYDRATE               ,OXYDE D'ALUMINIUM HYDRATE               ,OXYDE D'ALUMINIUM HYDRATE               ,Drug,N/A,,
b3e2663c-3203-4fbd-9c5d-dd4ec0293277,,SPIRAMYCINE / METRONIDAZOLE              ,SPIRAMYCINE / METRONIDAZOLE              ,SPIRAMYCINE / METRONIDAZOLE              ,SPIRAMYCINE / METRONIDAZOLE              ,Drug,N/A,,
bed13fc2-0de3-4210-8e6f-abe4bf84a649,,FLUOXÉTINE                                                  ,FLUOXÉTINE                                                  ,FLUOXÉTINE                                                  ,FLUOXÉTINE                                                  ,Drug,N/A,,
9fca2e05-4e10-4e9a-a01d-671f73f8b481,,SPIRAMYCINE                                                ,SPIRAMYCINE                                                ,SPIRAMYCINE                                                ,SPIRAMYCINE                                                ,Drug,N/A,,
a4c69b74-b1d3-4a72-a7de-a96140f899ee,,ROXITHROMYCINE                                       ,ROXITHROMYCINE                                       ,ROXITHROMYCINE                                       ,ROXITHROMYCINE                                       ,Drug,N/A,,
872d286c-3ad6-4848-b1c2-d8f2c1f031d0,,ACIDE ACETYL SALICYLIQUE / CHLOPHEN ,ACIDE ACETYL SALICYLIQUE / CHLOPHEN ,ACIDE ACETYL SALICYLIQUE / CHLOPHEN ,ACIDE ACETYL SALICYLIQUE / CHLOPHEN ,Drug,N/A,,
ebd03e54-fe56-4977-965c-675c1a295806,,OFLOXACINE                                                 ,OFLOXACINE                                                 ,OFLOXACINE                                                 ,OFLOXACINE                                                 ,Drug,N/A,,
a93d6322-f46f-46be-94c8-060258ef4db3,,AMOXILLINE                                                  ,AMOXILLINE                                                  ,AMOXILLINE                                                  ,AMOXILLINE                                                  ,Drug,N/A,,
2e82fd97-6da3-41f5-8122-67d18dc76194,,SALBUTAMOL                                                ,SALBUTAMOL                                                ,SALBUTAMOL                                                ,SALBUTAMOL                                                ,Drug,N/A,,
fd9bbf16-9cee-426c-b7c5-a701a7da38fe,,PARACETAMOL / PROPYPHÉNAZONE / CA ,PARACETAMOL / PROPYPHÉNAZONE / CA ,PARACETAMOL / PROPYPHÉNAZONE / CA ,PARACETAMOL / PROPYPHÉNAZONE / CA ,Drug,N/A,,
41f2ba7b-0882-44c1-986e-537a3b5b6ca8,,LEVOCETIRIZINE                                           ,LEVOCETIRIZINE                                           ,LEVOCETIRIZINE                                           ,LEVOCETIRIZINE                                           ,Drug,N/A,,
ae9dd625-5e5a-4a00-bd65-6ec73c55a25f,,CEFIXIME                                                       ,CEFIXIME                                                       ,CEFIXIME                                                       ,CEFIXIME                                                       ,Drug,N/A,,
940ea1b4-9928-4e38-a440-9ad5e9f5cf29,,SECNIDAZOLE                                                ,SECNIDAZOLE                                                ,SECNIDAZOLE                                                ,SECNIDAZOLE                                                ,Drug,N/A,,
3dc4954f-2df5-4c84-8588-0088d874ce17,,GLIMÉPIRIDE                                                 ,GLIMÉPIRIDE                                                 ,GLIMÉPIRIDE                                                 ,GLIMÉPIRIDE                                                 ,Drug,N/A,,
47cf1948-bb5c-4463-9276-5b80540ece9d,,CHLORHYDRATE D'ACÉBUTOLOL               ,CHLORHYDRATE D'ACÉBUTOLOL               ,CHLORHYDRATE D'ACÉBUTOLOL               ,CHLORHYDRATE D'ACÉBUTOLOL               ,Drug,N/A,,
3173491e-e9a7-4f5b-97f2-3a60b0dbf601,,ASPIRIN+CAFFIENE+CODEINE                    ,ASPIRIN+CAFFIENE+CODEINE                    ,ASPIRIN+CAFFIENE+CODEINE                    ,ASPIRIN+CAFFIENE+CODEINE                    ,Drug,N/A,,
af3df3b5-ea0c-400c-ab36-92bb5ee4a58b,,DODÉCLONIUM/ ESCULOSIDE  / ENOXO  ,DODÉCLONIUM/ ESCULOSIDE  / ENOXO  ,DODÉCLONIUM/ ESCULOSIDE  / ENOXO  ,DODÉCLONIUM/ ESCULOSIDE  / ENOXO  ,Drug,N/A,,
94d13467-cbac-48db-8728-2215cc4665d8,,CLOPÉRASTINE,CLOPÉRASTINE,CLOPÉRASTINE,CLOPÉRASTINE,Drug,N/A,,
63ebbd62-af0f-40a5-b713-c46c07f19056,,PIVMECILLINAM,PIVMECILLINAM,PIVMECILLINAM,PIVMECILLINAM,Drug,N/A,,
8cfb46a6-cfeb-4e2a-bee3-bea70fb07218,,CHLORHEXEDINE,CHLORHEXEDINE,CHLORHEXEDINE,CHLORHEXEDINE,Drug,N/A,,
1c87e081-a4fd-4b05-b29a-ac1300ebfebd,,CHLORHEXIDINE,CHLORHEXIDINE,CHLORHEXIDINE,CHLORHEXIDINE,Drug,N/A,,
65f3dbd3-a8de-4317-a8dc-8c6ece645e5e,,CHLORHEXIDINE DIGLUCONATE,CHLORHEXIDINE DIGLUCONATE,CHLORHEXIDINE DIGLUCONATE,CHLORHEXIDINE DIGLUCONATE,Drug,N/A,,
f1838703-d7e7-4f33-9860-9d91d92df8e3,,BETAHISTINE,BETAHISTINE,BETAHISTINE,BETAHISTINE,Drug,N/A,,
ebd3c203-5637-44e7-be87-192780fe777d,,SERTRALINE,SERTRALINE,SERTRALINE,SERTRALINE,Drug,N/A,,
1e4acd13-3191-4ea9-a0f3-84dc3194046b,,SALMÉTÉROL / FLUCONAZOLE,SALMÉTÉROL / FLUCONAZOLE,SALMÉTÉROL / FLUCONAZOLE,SALMÉTÉROL / FLUCONAZOLE,Drug,N/A,,
e8536287-0dc0-43f8-b871-80a2d8937d3a,,FLUOXÉTINE,FLUOXÉTINE,FLUOXÉTINE,FLUOXÉTINE,Drug,N/A,,
21c90911-bc42-44b3-aecd-ec3a3d1cb6b3,,LEVOCETRIZINE,LEVOCETRIZINE,LEVOCETRIZINE,LEVOCETRIZINE,Drug,N/A,,
735e804a-79e1-402d-a26b-bcba0dccc502,,LÉVODOPA / CARBIDOPA,LÉVODOPA / CARBIDOPA,LÉVODOPA / CARBIDOPA,LÉVODOPA / CARBIDOPA,Drug,N/A,,
67bc6da4-3dd2-47c5-920e-4cc960038e6e,,ACÉNOCOUMAROL,ACÉNOCOUMAROL,ACÉNOCOUMAROL,ACÉNOCOUMAROL,Drug,N/A,,
884cf30e-2116-455a-8ec6-26a82651b722,,CYCLOPENTOLATE,CYCLOPENTOLATE,CYCLOPENTOLATE,CYCLOPENTOLATE,Drug,N/A,,
b299a24c-0e95-4469-98c1-22a4f9a165e0,,PICOSULFATE DE SODUIM,PICOSULFATE DE SODUIM,PICOSULFATE DE SODUIM,PICOSULFATE DE SODUIM,Drug,N/A,,
4a9deb8f-c3ae-48e3-bd7f-5dd9b56f2763,,DIOSMECTITE,DIOSMECTITE,DIOSMECTITE,DIOSMECTITE,Drug,N/A,,
c3b410e9-3bc4-477e-8a48-9da879bef394,,TRICLOCARBAN,TRICLOCARBAN,TRICLOCARBAN,TRICLOCARBAN,Drug,N/A,,
38952392-a8cf-41f6-8c3f-face223360b1,,MÉTHYLPREDNISOLONEHÉMISUCCINAT,MÉTHYLPREDNISOLONEHÉMISUCCINAT,MÉTHYLPREDNISOLONEHÉMISUCCINAT,MÉTHYLPREDNISOLONEHÉMISUCCINAT,Drug,N/A,,
fc8b857d-bf56-4e94-ac9d-bf7d8c2807f9,,MÉTHYLPREDNISOLONE,MÉTHYLPREDNISOLONE,MÉTHYLPREDNISOLONE,MÉTHYLPREDNISOLONE,Drug,N/A,,
0463a4c0-315d-4c49-8679-43e8cf3fd6a8,,CITICOLINE,CITICOLINE,CITICOLINE,CITICOLINE,Drug,N/A,,
977d6183-b1cb-4bbd-ab62-88f9fb982408,,CITOCOLINE,CITOCOLINE,CITOCOLINE,CITOCOLINE,Drug,N/A,,
b8d7e7dd-c375-43a9-b0fe-57cf282f08aa,,ACIDE SALICYLIQUE,ACIDE SALICYLIQUE,ACIDE SALICYLIQUE,ACIDE SALICYLIQUE,Drug,N/A,,
c4eb8315-8c55-4324-9d95-75a9c1e551a2,,TOLNAFTATE,TOLNAFTATE,TOLNAFTATE,TOLNAFTATE,Drug,N/A,,
be88d656-b57f-41a1-9f22-4949feebae59,,ESDÉPALLÉTHRINE / BUTOXYDE DE PIPÉR,ESDÉPALLÉTHRINE / BUTOXYDE DE PIPÉR,ESDÉPALLÉTHRINE / BUTOXYDE DE PIPÉR,ESDÉPALLÉTHRINE / BUTOXYDE DE PIPÉR,Drug,N/A,,
a876c81c-289b-4af2-b91c-52f34dc5545a,,IDROCILAMIDE,IDROCILAMIDE,IDROCILAMIDE,IDROCILAMIDE,Drug,N/A,,
109a0c65-86aa-4775-95de-190b3426f5ad,,FLUOCLOXACILLINE,FLUOCLOXACILLINE,FLUOCLOXACILLINE,FLUOCLOXACILLINE,Drug,N/A,,
e5cc46d3-e500-4ec6-aa9a-40d5c465e7b1,,PHÉNOXYMÉTHYLPÉNICILLINE,PHÉNOXYMÉTHYLPÉNICILLINE,PHÉNOXYMÉTHYLPÉNICILLINE,PHÉNOXYMÉTHYLPÉNICILLINE,Drug,N/A,,
03cbde64-83a5-4b8f-9565-e7d4391d2da7,,NORGESTREL / ETHINYLESTRADIOL,NORGESTREL / ETHINYLESTRADIOL,NORGESTREL / ETHINYLESTRADIOL,NORGESTREL / ETHINYLESTRADIOL,Drug,N/A,,
ea9b94d4-4496-4177-83b7-4fe631a14aca,,DEXAMETHASONE / OXYTETRACYCLINE,DEXAMETHASONE / OXYTETRACYCLINE,DEXAMETHASONE / OXYTETRACYCLINE,DEXAMETHASONE / OXYTETRACYCLINE,Drug,N/A,,
85f463c6-9633-47f5-8f72-77a8efc0ac97,,ZOLPIDEM,ZOLPIDEM,ZOLPIDEM,ZOLPIDEM,Drug,N/A,,
91cc2eae-130d-48d0-87df-ad4d2da6bd79,,ETIFOXINE,ETIFOXINE,ETIFOXINE,ETIFOXINE,Drug,N/A,,
d0a360d0-b79e-4e99-aed2-23462e2d091f,,THIAMPHENICOL,THIAMPHENICOL,THIAMPHENICOL,THIAMPHENICOL,Drug,N/A,,
7d3fb3fd-c662-4720-bde9-2c37aaeed1ac,,SULPIRIDE,SULPIRIDE,SULPIRIDE,SULPIRIDE,Drug,N/A,,
530d1bee-9907-4873-81bc-b1af6b2c566d,,LÉVOCETIRIZINE,LÉVOCETIRIZINE,LÉVOCETIRIZINE,LÉVOCETIRIZINE,Drug,N/A,,
02503e36-6da0-4b4b-8aca-de54ff946616,,ACIDE  TIAPROFÉNIQUE,ACIDE  TIAPROFÉNIQUE,ACIDE  TIAPROFÉNIQUE,ACIDE  TIAPROFÉNIQUE,Drug,N/A,,
1774c2aa-15d3-4229-bac3-a51805defd46,,BUDÉSONIDE / FORMOTÉROL,BUDÉSONIDE / FORMOTÉROL,BUDÉSONIDE / FORMOTÉROL,BUDÉSONIDE / FORMOTÉROL,Drug,N/A,,
a0260cb2-e31b-4fec-8176-5ded62514c90,,TÉTRACOSACTIDE- ZINC,TÉTRACOSACTIDE- ZINC,TÉTRACOSACTIDE- ZINC,TÉTRACOSACTIDE- ZINC,Drug,N/A,,
84368f04-2fff-498a-a805-44a946b35bc2,,PROGESTÉRONE / ESTRONE,PROGESTÉRONE / ESTRONE,PROGESTÉRONE / ESTRONE,PROGESTÉRONE / ESTRONE,Drug,N/A,,
67a462a4-800f-4c2a-ae63-6b2ef0314db7,,LÉVOMENTHOL / VERATROLE / RESORCIN ,LÉVOMENTHOL / VERATROLE / RESORCIN ,LÉVOMENTHOL / VERATROLE / RESORCIN ,LÉVOMENTHOL / VERATROLE / RESORCIN ,Drug,N/A,,
